Height,Weight
64.14,145.31
66.88,153.72
61.57,148.40
69.47,169.11
70.70,194.05
62.35,121.50
62.72,122.87
64.32,138.98
62.89,147.53
64.60,135.62
60.91,131.74
62.46,124.49
60.71,113.17
66.84,153.33
63.39,128.62
65.82,139.50
67.71,157.22
61.59,117.32
65.89,143.02
62.88,119.99
64.84,121.09
68.62,163.67
67.30,166.71
58.37,92.04
67.60,159.97
68.17,178.83
66.79,142.85
62.37,138.73
63.42,122.15
66.40,157.83
60.85,119.56
66.42,148.32
60.58,116.05
63.39,149.09
65.36,144.03
66.34,147.34
62.59,123.64
61.43,131.18
65.09,146.80
62.69,130.12
65.67,129.10
61.51,98.33
63.92,146.38
61.20,103.60
64.73,147.52
64.65,153.26
60.86,110.30
67.47,154.62
62.21,127.60
61.63,128.55
63.18,148.00
66.42,151.72
62.11,132.88
65.44,121.17
63.43,124.51
62.20,110.02
63.21,119.88
61.83,128.27
59.44,98.76
61.09,124.91
60.66,119.06
64.38,141.66
65.66,150.88
60.91,104.28
63.08,141.02
63.96,153.72
62.74,124.77
58.84,117.28
65.60,139.89
62.52,136.26
63.98,141.69
66.54,149.82
63.12,138.79
60.79,119.21
61.18,130.41
57.83,83.03
64.36,139.88
64.34,128.63
66.39,159.41
66.47,152.04
62.87,122.62
63.46,115.86
64.10,125.11
63.67,137.08
64.66,134.81
65.25,148.45
65.07,145.66
60.38,125.45
61.67,129.40
63.52,124.47
62.07,144.81
63.18,137.43
64.98,142.37
62.85,133.46
66.18,147.36
60.39,126.70
65.19,145.52
58.23,114.96
64.84,151.92
65.97,161.06
60.72,103.68
60.69,115.13
60.88,130.07
62.80,143.90
66.09,131.15
64.80,172.69
68.14,168.99
61.93,117.19
64.12,116.81
56.55,90.85
65.78,156.78
62.41,127.02
64.88,144.75
63.01,131.39
59.82,107.58
59.99,129.42
65.93,139.51
67.17,154.21
63.24,139.13
65.15,138.38
62.89,123.40
65.00,146.03
61.19,142.33
65.02,137.57
63.00,140.45
66.36,154.60
65.33,151.91
64.27,140.30
61.86,124.00
63.75,136.35
61.41,102.74
66.84,160.40
59.40,109.02
60.25,125.34
60.35,132.15
64.63,144.93
68.24,167.45
69.22,155.96
68.63,166.13
64.24,141.02
65.67,149.57
67.72,151.85
65.62,136.39
62.06,121.57
63.20,147.03
61.93,133.46
63.93,141.21
64.09,141.34
66.39,144.96
67.91,163.39
65.93,147.66
66.50,161.26
62.60,114.81
64.19,140.72
61.97,126.78
61.60,125.18
61.48,142.52
66.24,156.01
59.35,113.22
66.45,156.93
60.06,112.33
58.60,102.32
62.74,129.76
60.58,108.65
65.65,137.49
64.02,127.94
66.11,159.81
64.65,127.97
63.02,113.16
62.12,117.85
61.50,118.81
66.32,144.67
62.74,117.60
69.81,167.79
65.36,145.60
62.12,146.49
67.87,160.92
59.89,95.63
67.37,154.04
58.76,102.46
65.05,148.99
65.92,168.80
64.43,137.60
64.41,125.54
66.87,157.72
65.11,141.41
62.37,121.74
63.44,165.57
63.72,134.22
62.80,139.81
68.03,154.22
66.16,141.56
61.07,102.40
62.06,123.80
69.47,178.98
60.84,115.60
68.61,172.63
61.55,132.38
61.50,125.41
63.29,129.00
67.44,168.29
61.31,121.79
67.86,174.83
68.14,154.66
66.26,156.89
66.08,165.48
66.29,130.87
61.57,132.24
58.78,114.16
61.78,128.34
61.98,137.39
61.68,124.07
66.68,151.35
62.48,117.22
65.57,136.22
65.52,152.81
67.14,145.08
68.15,171.98
58.61,103.31
64.33,161.75
64.85,147.73
62.55,130.60
64.28,136.75
65.63,139.58
59.12,107.47
64.41,142.97
63.48,150.47
58.85,117.73
64.03,133.77
59.50,109.97
65.07,135.77
62.85,150.26
63.20,140.32
62.52,142.66
67.41,165.08
63.17,129.33
65.92,159.00
62.64,118.19
63.02,125.66
70.08,184.22
62.94,124.46
67.02,148.33
60.26,100.59
65.60,164.21
66.43,125.35
63.93,146.62
62.55,127.39
63.81,131.40
64.33,123.95
67.54,183.74
62.30,119.12
61.52,132.98
62.78,121.77
66.21,173.38
68.64,151.20
63.30,137.92
58.53,107.79
60.34,111.08
61.43,97.06
65.48,154.44
60.48,121.80
62.00,117.05
59.67,114.39
63.80,124.81
62.87,132.69
66.41,161.18
62.55,113.45
69.67,166.92
62.16,121.63
62.69,113.34
66.68,137.75
61.67,112.89
60.01,109.05
64.63,143.15
59.98,114.30
64.82,155.01
66.93,164.67
64.62,139.42
62.54,136.63
58.91,94.98
63.85,146.39
67.64,169.80
64.05,139.50
59.93,98.43
65.92,161.75
64.29,143.51
63.38,132.82
64.88,140.07
64.08,129.11
67.26,179.01
58.35,110.25
63.86,132.99
64.42,141.18
61.90,107.41
63.73,119.07
66.88,155.71
63.22,121.27
61.53,126.82
63.32,131.60
62.25,133.78
63.80,131.17
66.10,160.13
64.95,149.60
61.19,129.76
65.58,154.80
64.44,151.98
61.02,114.39
59.86,121.86
63.74,131.69
66.60,151.15
60.59,128.18
64.46,138.54
63.14,127.06
60.76,125.02
56.82,101.98
69.36,169.45
62.32,138.80
65.86,162.54
62.13,137.72
64.66,151.46
66.71,159.70
68.31,168.37
64.58,131.69
64.00,141.43
67.44,149.82
63.49,129.07
61.21,134.96
67.13,145.76
66.96,150.82
69.37,158.46
62.28,144.24
65.46,146.74
70.34,174.03
63.90,142.85
61.51,102.91
61.03,121.64
67.08,167.89
67.53,139.93
63.57,137.78
59.32,102.04
65.57,138.00
64.80,151.04
64.00,139.73
60.46,122.88
64.95,142.31
66.67,162.31
62.31,134.10
65.13,156.90
60.09,106.01
60.81,110.98
62.15,137.17
66.25,140.80
65.93,149.99
61.91,142.82
61.74,130.30
62.24,134.40
63.01,121.58
63.95,143.79
64.43,130.69
61.71,128.76
59.48,122.16
65.21,150.36
66.47,132.77
64.87,157.39
63.84,129.38
59.16,109.20
63.00,132.97
64.57,143.07
62.25,119.01
67.07,172.45
64.02,146.87
67.17,156.23
65.36,133.07
62.25,136.83
64.41,145.90
67.67,172.57
65.19,130.52
60.59,124.36
61.94,127.47
66.79,162.02
63.96,144.70
65.91,146.41
65.74,152.84
63.59,133.85
65.63,119.20
66.31,139.14
63.19,147.72
65.02,124.56
63.94,149.23
64.73,130.41
62.81,126.70
65.01,127.17
65.39,147.95
61.18,119.03
63.26,137.81
60.99,112.65
64.34,126.13
66.00,159.13
61.16,126.51
67.68,151.94
63.38,150.05
66.28,152.23
63.02,139.24
65.91,152.00
65.40,149.92
65.45,142.46
65.65,154.66
63.92,140.71
62.34,126.31
64.18,143.86
64.94,142.26
64.27,141.28
66.76,148.96
64.39,145.88
65.12,154.46
60.84,104.70
62.70,128.05
63.65,134.64
62.98,133.34
58.62,113.17
64.43,130.28
65.27,154.53
62.48,124.65
66.98,151.41
64.45,152.71
64.67,148.92
62.27,134.33
61.64,128.55
64.19,132.20
63.42,134.32
67.12,156.54
62.13,120.34
63.86,138.61
64.48,137.96
65.26,137.63
58.44,113.48
68.88,181.32
67.82,165.15
64.78,135.20
64.04,149.83
60.63,118.54
61.85,138.65
66.75,168.44
65.82,160.92
61.11,111.73
65.14,139.83
61.62,125.03
66.60,147.68
64.49,163.99
60.57,126.85
61.17,134.64
62.22,112.37
63.70,130.61
64.34,131.68
68.36,166.57
60.63,136.88
63.83,128.91
63.06,124.30
65.49,135.01
63.68,131.59
64.16,137.68
63.10,132.96
61.18,116.17
65.73,130.57
60.90,131.13
64.40,130.86
61.30,115.03
62.23,151.08
65.74,153.04
64.33,145.51
63.93,133.07
66.64,146.41
60.11,98.09
66.66,151.22
64.64,156.91
66.32,145.35
68.94,168.39
65.71,139.35
65.41,119.78
64.02,133.11
64.09,137.49
60.42,97.26
63.55,121.56
63.25,136.12
63.58,122.56
60.64,109.71
61.77,121.90
67.12,131.72
62.07,114.93
62.50,143.41
63.46,138.04
66.80,151.02
63.35,136.05
63.75,137.15
64.95,131.70
65.90,153.53
58.95,99.18
67.88,144.92
66.76,166.23
60.99,123.02
63.35,134.98
60.88,128.03
61.20,142.41
68.21,166.69
64.55,124.10
62.33,133.29
62.78,130.47
64.78,144.26
61.74,130.80
64.96,142.21
61.39,120.68
62.76,128.17
62.30,139.14
58.39,100.88
61.13,110.61
63.44,134.89
67.60,142.64
64.03,136.38
65.88,131.63
63.70,145.57
65.50,132.31
59.69,108.24
65.59,154.61
62.43,146.44
64.21,148.34
62.76,134.13
59.88,99.88
63.91,136.60
64.89,144.59
65.08,151.44
66.70,132.25
63.92,156.78
64.60,165.37
65.11,133.33
61.41,114.89
65.84,160.27
64.61,154.85
61.84,136.88
65.64,157.92
64.06,151.51
64.84,151.21
54.26,64.70
64.12,161.64
64.12,125.39
61.33,119.71
62.84,138.52
67.13,149.91
62.02,146.23
62.23,121.43
66.60,135.93
63.86,136.85
60.63,121.42
64.77,156.07
62.18,129.34
64.74,143.06
65.95,144.84
62.88,149.61
62.14,130.55
62.01,118.96
60.62,106.70
63.29,138.69
63.22,127.86
60.93,120.55
63.78,122.46
62.95,121.81
60.03,93.20
67.97,188.87
57.17,106.01
66.16,143.66
62.97,123.22
63.77,129.66
64.50,151.77
62.48,124.29
63.63,128.99
57.80,112.35
63.81,138.00
62.00,149.19
62.23,116.86
63.44,130.31
62.20,131.78
65.11,148.34
60.98,121.40
66.77,143.76
63.80,133.59
64.41,125.17
63.60,151.66
62.00,131.86
64.11,149.26
64.32,141.42
64.83,141.23
63.46,128.20
66.94,150.89
64.75,144.62
62.60,140.95
70.65,158.78
66.94,168.62
62.80,161.02
64.59,150.82
64.17,153.17
62.19,117.11
62.10,138.61
67.77,149.62
63.38,132.51
66.03,140.49
61.87,120.99
65.04,140.47
60.80,111.90
60.58,101.74
63.25,126.64
61.36,129.96
64.73,130.51
64.65,148.96
60.82,114.21
60.57,100.27
67.11,168.07
60.62,116.15
61.91,136.49
64.14,144.07
66.26,149.08
62.64,122.06
60.30,109.27
60.80,120.53
63.94,131.43
62.28,113.47
62.71,145.34
64.46,148.96
60.94,113.54
61.62,129.67
64.08,123.00
61.65,111.93
64.72,144.81
60.53,122.49
64.06,140.42
60.52,119.03
64.87,149.49
64.65,140.90
62.40,133.83
61.31,132.23
62.87,112.90
59.12,107.87
63.66,124.84
63.39,144.53
62.53,106.02
62.95,141.17
64.46,156.26
65.48,149.12
64.71,147.95
65.17,145.75
64.85,144.55
64.25,151.42
64.72,138.09
68.12,166.80
66.04,145.43
62.92,146.20
62.95,143.29
65.86,149.87
67.26,164.17
62.45,138.80
64.57,137.51
62.12,134.13
62.23,133.18
68.24,146.87
58.58,98.59
66.06,146.97
64.91,136.22
61.78,120.52
64.39,145.35
66.70,156.78
67.90,153.28
63.77,133.78
62.40,108.40
63.36,134.96
60.14,109.14
65.69,150.27
65.73,137.75
60.73,129.44
64.96,134.05
63.26,123.12
65.82,157.51
63.47,137.83
71.12,176.04
63.38,141.95
59.64,127.40
60.60,116.19
62.73,132.58
60.64,116.42
66.16,160.41
67.77,155.90
60.52,120.55
69.30,185.19
64.03,134.18
65.13,144.53
63.56,131.80
63.31,132.97
67.59,151.89
62.67,143.84
68.39,149.30
61.30,123.61
64.72,149.11
66.98,172.08
63.79,132.12
61.61,128.14
60.56,119.46
66.21,154.29
62.03,106.27
63.06,133.49
62.58,142.57
63.56,133.05
65.79,140.18
60.83,127.53
66.65,158.96
63.57,130.85
67.95,171.31
62.40,139.85
65.74,167.66
62.73,147.37
63.40,140.20
64.16,138.33
56.99,84.41
64.47,139.52
61.43,103.08
61.79,110.46
64.69,137.38
63.06,122.43
59.10,125.05
68.69,157.93
67.81,161.62
62.49,126.52
63.18,135.77
63.18,142.05
65.78,143.16
65.22,139.55
62.99,128.29
65.18,142.14
62.56,123.04
64.68,135.84
62.02,122.15
67.73,154.36
61.96,112.83
62.33,114.38
65.24,149.20
64.99,130.43
59.91,113.72
63.63,129.12
63.72,142.45
60.01,113.06
65.88,149.54
62.38,134.79
57.85,97.04
67.78,162.20
61.89,124.31
59.77,111.26
62.53,117.66
60.33,124.21
66.19,157.68
66.85,154.08
65.59,125.98
61.71,114.85
60.04,115.52
65.73,144.05
65.62,133.76
60.03,103.39
63.80,127.81
57.79,106.85
63.04,119.98
60.69,90.19
61.15,105.38
59.82,122.15
63.85,145.83
65.46,148.64
63.39,149.58
63.83,134.39
62.70,139.20
62.40,130.37
65.39,146.09
63.96,148.24
63.76,136.23
62.94,144.47
65.35,137.43
62.55,107.73
66.72,148.42
62.50,144.68
60.10,104.41
66.30,161.75
66.44,145.65
63.95,140.80
60.25,104.97
63.03,122.04
60.97,104.86
63.32,129.80
65.49,121.33
61.41,125.01
62.77,133.21
60.19,115.58
65.01,151.04
70.22,175.76
62.68,136.50
60.91,129.01
60.76,114.31
63.74,130.28
63.55,137.21
62.53,125.59
65.56,164.56
58.66,110.01
67.52,163.49
66.07,152.42
63.57,130.44
66.15,150.90
64.22,145.82
66.02,143.55
62.96,134.43
62.01,127.04
59.55,99.31
65.48,138.98
66.96,164.09
64.35,129.68
64.99,151.90
63.63,168.41
62.30,136.45
64.02,141.18
58.71,96.64
67.16,150.91
57.35,72.75
63.79,127.65
63.47,126.36
59.77,110.84
68.28,158.54
64.88,146.68
63.35,134.09
66.41,160.45
66.25,154.86
59.05,105.38
66.32,163.48
62.51,133.78
69.42,170.63
63.84,129.78
68.84,161.65
65.64,133.42
62.45,123.26
65.02,139.32
61.58,122.54
65.78,134.00
65.63,157.83
60.14,111.19
60.25,125.49
66.70,166.44
59.76,119.72
67.66,161.96
62.51,139.45
59.31,103.90
65.98,160.73
67.22,168.81
63.25,138.14
62.56,136.17
64.41,139.60
62.48,122.61
65.16,156.89
62.00,147.91
64.08,127.84
65.21,140.59
65.09,120.84
63.33,145.33
59.42,124.40
61.41,126.47
63.11,133.35
66.53,137.66
61.43,131.42
65.23,160.74
62.94,135.59
58.66,113.88
64.05,145.17
61.92,130.91
61.23,124.44
64.69,135.55
62.47,127.30
64.51,141.55
66.92,144.77
62.10,145.45
67.27,137.63
65.71,156.06
64.83,156.91
58.03,92.79
64.72,146.34
61.21,127.19
65.07,142.64
58.52,115.98
66.72,164.49
67.33,160.96
59.04,108.09
70.35,202.24
65.86,142.97
63.39,139.18
65.64,162.61
62.63,121.99
63.70,130.50
62.77,141.81
66.48,138.61
65.86,161.90
67.58,179.02
58.14,115.64
60.72,116.23
65.14,153.40
67.15,149.02
61.90,131.02
65.07,137.63
63.91,131.56
62.26,128.45
64.41,134.73
65.26,156.21
67.21,152.16
61.79,135.63
67.04,153.75
63.11,136.59
64.21,144.14
63.79,129.34
62.42,131.35
61.59,118.16
64.65,148.69
66.60,130.99
64.66,141.89
63.86,154.23
60.89,139.17
62.58,129.18
60.60,104.85
60.16,108.14
61.14,111.49
61.49,115.65
62.50,129.20
63.74,146.84
60.75,98.88
63.33,121.97
65.37,156.10
63.73,162.05
63.88,137.39
66.69,160.25
61.59,109.45
59.79,109.83
64.64,126.32
64.16,138.79
67.81,146.26
64.50,156.22
65.39,139.11
68.66,160.41
67.16,162.59
66.70,143.62
65.84,143.81
58.00,95.91
61.10,115.22
66.71,164.93
64.22,124.78
66.27,142.95
59.80,118.75
61.57,103.32
64.49,132.95
61.50,122.29
62.41,142.60
62.90,151.56
63.22,125.07
68.28,167.34
62.84,131.13
67.41,159.57
65.54,148.27
60.96,104.68
65.05,144.87
57.70,92.22
62.06,138.30
68.11,164.49
66.54,143.66
63.04,143.96
67.78,163.20
60.88,128.53
66.84,160.04
65.08,143.19
66.36,156.77
64.64,141.08
61.35,136.30
62.39,125.64
65.68,157.46
62.00,143.22
61.80,137.39
63.03,127.64
67.13,146.58
59.79,128.25
65.04,138.46
61.84,116.40
62.97,124.77
62.28,130.40
63.80,144.96
62.87,138.44
65.96,153.44
68.29,149.85
66.69,151.81
61.11,118.78
66.28,140.86
63.72,144.99
59.44,103.68
66.15,146.29
58.69,101.86
66.58,155.89
66.63,142.87
63.18,131.80
65.87,126.09
62.38,115.56
67.43,168.92
62.79,120.01
68.06,176.24
66.76,137.64
65.91,137.70
65.39,146.71
61.24,135.73
64.50,132.28
64.32,128.54
62.96,138.63
63.69,129.02
65.31,158.41
64.83,150.03
56.53,97.74
56.98,90.34
69.07,158.39
63.86,138.35
63.68,141.65
61.04,113.89
66.32,159.03
59.84,108.10
65.66,143.93
61.50,145.75
59.63,111.45
61.35,114.34
63.85,153.25
65.18,144.53
65.82,110.49
60.03,87.04
68.83,163.43
62.56,144.30
61.73,117.37
64.71,137.74
65.66,139.62
66.48,159.79
62.20,129.86
61.50,116.81
61.63,131.52
62.72,136.14
63.58,128.22
60.76,137.80
66.12,160.24
65.24,146.24
64.62,138.06
64.63,133.59
64.51,136.32
67.22,172.19
63.78,149.34
61.55,127.08
63.73,143.19
61.20,115.90
62.74,138.56
66.55,157.09
62.89,128.36
61.58,140.59
63.52,137.96
61.60,114.66
62.89,120.62
64.17,135.13
62.43,131.51
65.96,153.17
65.23,152.96
58.26,104.87
60.03,126.46
63.81,138.15
60.57,135.08
64.45,140.09
60.44,123.73
61.51,116.07
65.03,156.83
64.31,142.82
66.01,154.29
65.70,160.83
65.84,161.77
63.38,132.57
68.83,162.99
63.74,131.92
63.99,142.64
55.98,85.42
68.98,178.63
61.08,118.74
65.98,150.49
64.99,150.41
61.80,125.23
62.98,121.32
62.78,133.84
62.09,138.63
64.97,147.36
66.59,147.57
64.90,158.21
59.24,108.71
63.38,126.55
64.79,138.79
66.06,171.94
65.05,150.10
66.42,148.21
61.08,127.09
64.89,133.85
62.13,136.78
70.75,192.58
64.72,149.51
63.29,133.29
69.36,179.44
61.88,133.78
60.95,120.04
65.48,135.28
66.12,137.61
64.70,162.76
68.14,174.63
61.53,114.84
64.16,126.88
66.21,151.02
67.97,168.17
65.67,129.66
63.56,148.45
61.85,118.79
62.52,132.10
59.87,131.19
64.76,140.55
63.53,131.44
65.62,151.49
64.35,134.63
65.25,135.30
59.34,113.42
67.08,143.39
64.78,125.46
63.71,132.76
64.47,128.19
60.63,120.64
68.97,165.96
61.19,112.25
60.60,133.33
61.87,125.05
65.67,139.73
59.77,106.22
66.87,150.60
60.66,114.09
61.81,121.34
62.54,142.49
60.99,120.04
67.04,150.81
65.11,149.69
60.99,113.63
64.77,142.80
66.93,162.71
61.14,127.45
65.97,135.75
61.47,144.43
57.74,93.65
62.70,142.22
60.72,123.22
62.79,132.23
66.00,158.95
65.85,146.97
65.94,149.96
65.41,123.78
66.77,157.01
57.03,101.20
60.74,122.69
63.31,121.05
62.19,132.25
65.34,132.01
62.95,142.33
59.41,111.85
63.33,151.89
66.80,147.65
58.35,110.12
64.95,153.00
60.06,102.90
66.34,161.34
67.27,144.04
66.00,150.56
66.79,129.42
65.54,147.99
67.18,166.60
58.75,106.85
62.16,132.00
63.09,124.83
65.45,137.18
63.17,142.75
63.37,154.57
62.28,111.44
59.51,109.42
68.54,148.83
62.96,130.92
62.36,129.52
63.65,147.19
68.26,174.14
64.17,125.65
64.78,137.92
63.14,121.54
61.08,120.52
59.90,116.50
63.61,146.62
61.95,124.65
66.29,140.32
62.18,135.96
60.44,115.44
61.92,123.96
66.62,149.83
59.06,123.95
64.86,138.48
64.10,133.68
61.11,123.39
64.11,138.73
63.02,134.01
61.28,132.53
59.70,111.15
65.29,141.80
62.87,140.30
62.90,144.07
62.97,126.18
67.95,161.28
65.22,150.65
66.77,162.10
65.75,152.28
61.67,140.02
62.73,120.40
65.17,135.71
61.83,126.93
64.81,156.10
64.00,155.60
68.20,163.61
65.62,151.50
64.64,155.32
60.65,123.08
60.74,120.93
65.39,143.02
66.25,124.02
61.48,121.39
64.49,149.40
57.38,114.19
62.06,125.14
60.47,110.77
60.44,135.56
69.87,177.99
65.83,132.83
59.05,111.71
68.04,170.51
63.35,141.91
65.61,151.17
59.54,121.24
60.96,95.69
63.18,141.27
62.64,102.85
62.08,138.69
60.03,97.69
59.10,110.53
66.17,136.78
67.07,170.87
63.87,128.48
69.03,163.85
61.94,113.65
