Gender,Height,Weight
Male,70.45,190.82
Male,73.10,213.43
Male,69.23,193.07
Male,69.91,199.00
Male,71.02,203.86
Male,70.93,205.70
Male,70.32,183.82
Male,69.50,203.35
Male,69.08,204.24
Male,75.04,224.30
Male,69.96,188.79
Male,72.44,207.64
Male,71.69,206.94
Male,72.66,191.93
Male,71.18,204.66
Male,68.96,192.86
Male,67.34,197.53
Male,71.79,199.90
Male,69.05,187.47
Male,66.32,166.62
Male,69.67,182.39
Male,65.74,159.96
Male,63.95,155.99
Male,65.64,156.29
Male,69.05,171.78
Male,66.42,167.39
Male,69.32,208.98
Male,68.00,185.12
Male,68.92,172.93
Male,71.66,202.53
Male,64.77,169.90
Male,71.36,203.38
Male,67.55,175.66
Male,65.35,162.69
Male,66.07,178.33
Male,63.95,149.33
Male,69.23,173.83
Male,73.88,209.63
Male,70.25,190.88
Male,64.12,147.40
Male,67.02,191.87
Male,69.67,194.46
Male,69.29,198.96
Male,67.70,179.29
Male,64.62,169.02
Male,63.98,142.34
Male,71.23,212.75
Male,71.64,196.42
Male,67.03,171.73
Male,62.64,140.04
Male,70.65,201.27
Male,66.89,174.09
Male,76.24,229.29
Male,71.83,212.87
Male,69.07,194.82
Male,71.30,224.36
Male,71.59,210.05
Male,68.13,191.59
Male,69.84,174.21
Male,77.07,249.11
Male,67.28,182.27
Male,66.80,161.59
Male,66.15,170.79
Male,68.19,171.53
Male,71.85,192.39
Male,67.62,178.23
Male,68.66,188.59
Male,65.61,190.01
Male,76.54,243.27
Male,70.44,214.17
Male,61.51,136.47
Male,69.50,198.72
Male,63.82,155.19
Male,67.19,175.59
Male,69.10,192.43
Male,69.17,186.31
Male,67.15,183.69
Male,67.82,189.72
Male,68.92,183.11
Male,66.12,146.19
Male,67.46,182.96
Male,68.33,204.68
Male,67.73,175.95
Male,71.78,196.52
Male,67.23,182.55
Male,68.80,184.77
Male,69.52,184.11
Male,68.48,178.55
Male,70.56,181.19
Male,69.57,199.83
Male,64.72,167.11
Male,69.83,206.59
Male,70.79,198.94
Male,68.23,189.84
Male,67.03,183.25
Male,66.63,165.46
Male,70.47,187.28
Male,74.29,222.33
Male,69.26,173.28
Male,69.12,188.98
Male,74.38,213.65
Male,69.60,193.73
Male,69.02,174.41
Male,70.71,203.19
Male,74.35,204.41
Male,71.14,198.82
Male,72.12,203.37
Male,63.45,147.45
Male,68.19,181.65
Male,68.87,190.39
Male,68.73,188.34
Male,66.80,172.53
Male,62.33,140.46
Male,73.21,221.78
Male,69.27,172.77
Male,68.92,196.27
Male,66.31,163.47
Male,70.91,201.36
Male,73.64,198.89
Male,72.86,200.99
Male,70.23,196.95
Male,67.64,186.94
Male,65.06,157.03
Male,69.70,181.21
Male,72.29,189.18
Male,72.93,210.05
Male,70.43,196.73
Male,73.87,217.63
Male,65.86,169.68
Male,67.48,184.21
Male,66.41,181.90
Male,69.12,174.56
Male,74.32,229.57
Male,69.51,192.84
Male,70.65,199.89
Male,68.12,171.45
Male,70.88,190.68
Male,71.47,197.42
Male,67.82,183.68
Male,70.56,193.32
Male,69.05,181.41
Male,65.55,164.52
Male,69.75,193.46
Male,66.65,172.32
Male,68.17,194.99
Male,73.34,203.06
Male,61.47,128.72
Male,69.01,177.06
Male,69.87,179.66
Male,72.32,203.99
Male,68.66,178.09
Male,72.78,200.83
Male,68.63,185.54
Male,68.92,194.28
Male,70.94,199.65
Male,73.27,221.43
Male,66.39,188.19
Male,67.39,173.13
Male,73.97,201.21
Male,69.96,191.50
Male,65.43,165.85
Male,69.12,203.60
Male,74.31,212.16
Male,67.43,158.44
Male,70.05,204.78
Male,65.85,158.19
Male,69.55,181.67
Male,64.87,172.82
Male,66.06,167.98
Male,66.53,159.66
Male,66.34,171.69
Male,71.60,209.02
Male,66.13,162.68
Male,72.08,213.19
Male,67.38,184.72
Male,69.20,176.22
Male,66.75,166.37
Male,73.28,201.41
Male,68.59,191.03
Male,71.78,195.02
Male,71.32,211.98
Male,67.08,167.89
Male,71.43,215.15
Male,65.77,170.57
Male,67.41,195.47
Male,65.83,163.11
Male,73.30,223.87
Male,65.19,165.03
Male,65.35,156.27
Male,72.36,199.97
Male,66.99,176.20
Male,66.63,179.05
Male,69.08,176.87
Male,72.11,206.60
Male,74.79,215.24
Male,71.79,199.32
Male,66.11,172.40
Male,69.04,192.09
Male,64.81,147.36
Male,71.11,184.14
Male,67.33,173.06
Male,69.08,173.36
Male,71.09,181.03
Male,63.93,162.25
Male,69.92,183.78
Male,69.74,206.64
Male,65.13,167.30
Male,71.61,210.33
Male,72.91,212.80
Male,66.69,169.21
Male,69.62,171.40
Male,64.08,164.46
Male,72.44,211.94
Male,71.24,208.49
Male,69.06,176.14
Male,75.55,218.89
Male,66.90,177.57
Male,73.30,194.95
Male,65.86,175.56
Male,68.78,174.58
Male,69.34,186.21
Male,67.96,173.91
Male,69.21,188.38
Male,68.51,199.90
Male,71.05,189.59
Male,71.05,206.69
Male,69.50,188.67
Male,74.98,248.85
Male,68.50,183.73
Male,70.63,196.42
Male,67.39,168.52
Male,65.04,178.30
Male,70.81,196.35
Male,70.75,196.30
Male,72.50,198.94
Male,70.42,205.47
Male,75.58,239.33
Male,65.12,170.06
Male,69.37,191.41
Male,68.07,187.34
Male,71.93,215.28
Male,72.12,204.46
Male,73.91,227.26
Male,65.68,181.38
Male,73.38,200.01
Male,73.75,197.61
Male,64.60,173.99
Male,66.31,181.99
Male,65.97,177.66
Male,68.60,179.19
Male,67.14,182.96
Male,68.63,184.29
Male,71.48,229.64
Male,71.55,199.80
Male,68.62,183.14
Male,72.63,204.76
Male,69.74,186.71
Male,66.64,168.04
Male,68.02,180.16
Male,70.60,188.42
Male,67.37,167.29
Male,71.79,193.44
Male,66.41,182.71
Male,68.17,190.24
Male,67.95,181.60
Male,65.33,183.77
Male,69.86,186.43
Male,65.81,170.70
Male,70.90,215.06
Male,71.50,195.48
Male,74.16,223.61
Male,71.98,215.45
Male,65.98,168.45
Male,69.00,196.36
Male,68.47,183.67
Male,65.04,164.33
Male,73.68,223.61
Male,69.55,176.28
Male,68.92,180.80
Male,67.73,168.55
Male,66.95,174.85
Male,69.54,188.09
Male,70.45,199.38
Male,65.70,173.21
Male,64.81,163.43
Male,75.08,229.23
Male,67.54,166.33
Male,69.99,206.66
Male,73.43,216.02
Male,70.20,192.53
Male,72.15,181.24
Male,71.82,207.71
Male,68.27,190.47
Male,68.99,188.78
Male,68.93,199.63
Male,69.75,195.53
Male,66.23,166.05
Male,64.50,164.72
Male,71.11,203.98
Male,70.33,187.25
Male,68.04,169.43
Male,67.11,175.78
Male,71.84,207.96
Male,71.74,197.94
Male,67.45,192.59
Male,65.72,163.01
Male,69.38,204.97
Male,66.64,167.81
Male,67.78,173.39
Male,73.37,206.03
Male,69.16,185.41
Male,73.74,199.51
Male,69.70,197.35
Male,65.84,164.28
Male,75.46,206.50
Male,65.68,180.49
Male,70.43,199.07
Male,72.20,195.58
Male,71.04,192.76
Male,72.46,225.63
Male,60.24,153.83
Male,71.48,193.01
Male,68.63,163.39
Male,70.64,187.51
Male,70.11,219.86
Male,67.13,175.15
Male,66.80,175.04
Male,66.05,162.52
Male,65.44,169.38
Male,68.65,194.94
Male,69.53,175.82
Male,73.93,218.55
Male,68.04,185.18
Male,69.83,200.23
Male,68.57,192.33
Male,68.99,186.34
Male,68.52,186.36
Male,70.11,184.14
Male,65.83,156.80
Male,66.28,163.84
Male,67.72,177.66
Male,68.67,182.16
Male,72.87,215.45
Male,69.00,171.41
Male,74.35,210.37
Male,70.88,186.27
Male,70.19,194.40
Male,69.35,174.36
Male,70.68,195.99
Male,63.77,165.70
Male,71.25,193.83
Male,69.39,194.62
Male,71.46,203.63
Male,71.79,192.55
Male,65.01,152.80
Male,65.98,178.30
Male,68.28,178.06
Male,67.68,179.13
Male,64.60,165.46
Male,71.95,205.01
Male,71.65,203.56
Male,68.44,170.05
Male,63.85,163.02
Male,67.95,176.94
Male,68.79,176.94
Male,71.60,207.80
Male,69.50,197.46
Male,66.17,150.02
Male,67.24,180.41
Male,71.99,203.62
Male,66.86,177.40
Male,67.58,175.89
Male,68.99,194.35
Male,74.63,226.89
Male,70.81,206.29
Male,70.85,195.25
Male,68.55,197.01
Male,65.04,154.10
Male,69.99,185.85
Male,71.99,206.34
Male,70.40,179.42
Male,68.41,194.39
Male,67.09,177.54
Male,70.85,195.97
Male,67.91,179.31
Male,66.35,172.30
Male,62.48,140.16
Male,67.06,187.73
Male,66.76,165.99
Male,70.19,188.00
Male,69.21,183.10
Male,71.18,204.48
Male,71.64,211.61
Male,70.87,179.37
Male,72.19,214.69
Male,64.40,146.68
Male,67.69,178.16
Male,70.48,197.89
Male,71.54,204.72
Male,70.11,199.45
Male,64.06,161.02
Male,69.46,179.70
Male,68.79,197.11
Male,66.36,166.12
Male,67.25,182.84
Male,71.97,206.82
Male,72.72,207.25
Male,65.19,172.45
Male,71.57,211.15
Male,65.84,162.48
Male,67.94,169.93
Male,72.56,198.81
Male,69.10,180.78
Male,65.93,157.71
Male,63.81,167.36
Male,67.32,177.16
Male,71.88,196.64
Male,68.70,184.28
Male,67.93,182.69
Male,69.27,175.05
Male,64.87,163.20
Male,67.18,177.82
Male,73.16,230.99
Male,65.76,166.97
Male,63.37,141.90
Male,76.87,240.54
Male,68.27,172.94
Male,65.48,150.29
Male,71.41,208.06
Male,67.68,186.50
Male,68.67,170.43
Male,67.24,174.30
Male,64.82,159.94
Male,68.02,180.13
Male,72.75,204.61
Male,67.54,181.87
Male,71.76,211.48
Male,66.29,180.91
Male,75.18,222.48
Male,63.49,156.73
Male,67.23,163.48
Male,67.80,169.04
Male,66.38,172.78
Male,67.20,194.24
Male,71.48,202.67
Male,68.18,165.11
Male,73.29,225.26
Male,77.10,240.46
Male,62.61,152.73
Male,69.58,203.29
Male,75.42,220.76
Male,63.09,140.52
Male,76.69,233.16
Male,66.93,169.54
Male,64.12,146.24
Male,69.58,191.38
Male,71.19,183.85
Male,67.52,200.90
Male,73.19,206.75
Male,71.63,179.75
Male,67.77,190.32
Male,72.28,227.27
Male,65.42,160.74
Male,69.54,207.87
Male,68.79,167.67
Male,75.18,218.51
Male,72.31,209.46
Male,69.33,212.29
Male,64.93,149.84
Male,69.49,199.53
Male,66.79,186.93
Male,70.96,181.05
Male,72.99,190.90
Male,71.73,198.64
Male,60.97,150.87
Male,67.52,177.02
Male,68.31,186.63
Male,69.34,193.04
Male,67.93,168.69
Male,69.45,205.55
Male,68.02,172.55
Male,76.85,254.21
Male,70.50,180.14
Male,69.98,176.46
Male,65.90,151.18
Male,69.62,189.58
Male,68.45,166.83
Male,68.24,163.63
Male,70.69,194.23
Male,67.75,171.88
Male,72.00,189.39
Male,72.71,207.46
Male,66.15,183.94
Male,68.38,189.47
Male,71.59,184.46
Male,70.36,185.02
Male,65.89,159.01
Male,62.53,144.75
Male,68.56,189.04
Male,69.20,194.26
Male,63.85,161.70
Male,73.14,205.72
Male,71.93,198.67
Male,69.60,185.64
Male,68.57,180.89
Male,74.04,217.12
Male,67.56,171.27
Male,73.03,225.56
Male,63.76,158.75
Male,71.79,207.49
Male,67.73,201.12
Male,71.53,220.94
Male,66.69,184.51
Male,75.04,222.03
Male,70.79,186.58
Male,67.50,180.74
Male,72.07,195.05
Male,69.11,190.21
Male,69.15,190.35
Male,69.34,180.24
Male,66.88,172.29
Male,71.16,199.04
Male,70.24,196.46
Male,69.85,178.67
Male,64.74,161.65
Male,72.92,204.22
Male,71.18,200.84
Male,63.12,153.94
Male,66.43,174.00
Male,69.61,184.64
Male,70.25,190.65
Male,69.70,182.70
Male,67.86,170.80
Male,67.36,174.59
Male,70.98,182.14
Male,72.87,221.76
Male,62.35,150.72
Male,63.22,142.16
Male,70.17,201.71
Male,68.96,204.43
Male,70.16,189.51
Male,66.67,174.16
Male,69.94,196.18
Male,64.10,164.48
Male,66.30,159.24
Male,70.56,204.28
Male,73.30,206.10
Male,67.02,156.54
Male,71.42,199.67
Male,69.26,162.29
Male,76.60,239.70
Male,68.71,195.39
Male,61.09,147.27
Male,71.85,202.67
Male,65.25,170.52
Male,67.23,158.13
Male,74.85,229.40
Male,64.87,154.94
Male,67.84,179.65
Male,68.68,188.27
Male,68.85,193.76
Male,70.04,190.72
Male,67.54,196.49
Male,68.43,172.92
Male,67.68,171.62
Male,69.17,191.82
Male,71.81,203.27
Male,73.87,223.46
Male,69.76,186.24
Male,66.61,191.84
Male,66.17,154.59
Male,67.14,182.61
Male,76.48,230.79
Male,69.55,184.49
Male,70.00,200.50
Male,73.85,222.62
Male,68.99,173.10
Male,70.64,198.49
Male,65.15,153.30
Male,65.23,168.74
Male,70.10,186.68
Male,67.79,179.91
Male,68.78,199.60
Male,68.03,167.54
Male,68.79,187.06
Male,68.30,184.84
Male,66.94,169.45
Male,65.34,166.96
Male,66.21,176.75
Male,68.95,196.04
Male,69.72,188.25
Male,62.03,149.23
Male,67.26,167.07
Male,65.29,161.15
Male,69.43,188.78
Male,66.07,162.20
Male,69.05,198.37
Male,68.12,186.91
Male,72.72,210.37
Male,71.30,189.79
Male,70.78,209.51
Male,69.78,180.14
Male,70.52,193.09
Male,67.64,161.54
Male,69.13,184.14
Male,69.35,180.29
Male,68.10,189.27
Male,73.77,216.97
Male,72.10,207.54
Male,72.39,212.21
Male,69.54,189.53
Male,71.36,189.16
Male,67.43,187.95
Male,63.70,169.76
Male,71.67,208.34
Male,74.46,217.63
Male,68.51,167.86
Male,68.12,171.71
Male,63.03,131.80
Male,68.74,190.15
Male,72.04,209.93
Male,69.41,180.72
Male,70.95,194.26
Male,71.01,192.87
Male,73.11,206.82
Male,69.19,182.43
Male,69.89,196.08
Male,71.07,198.02
Male,65.57,162.37
Male,67.23,161.70
Male,72.25,217.38
Male,69.44,174.89
Male,74.10,217.19
Male,69.59,181.62
Male,68.64,181.37
Male,73.90,208.04
Male,72.03,198.95
Male,68.49,184.66
Male,66.76,141.67
Male,69.29,179.56
Male,72.12,199.12
Male,71.32,199.16
Male,67.25,174.18
Male,65.64,154.50
Male,65.85,165.54
Male,65.59,162.29
Male,68.84,183.70
Male,64.45,147.04
Male,67.38,179.32
Male,71.37,199.88
Male,69.30,202.84
Male,70.20,176.66
Male,66.71,174.99
Male,72.43,210.72
Male,69.94,187.73
Male,68.50,192.58
Male,63.65,159.60
Male,72.26,216.87
Male,65.90,186.02
Male,74.09,215.99
Male,69.66,182.94
Male,71.86,194.76
Male,69.01,182.69
Male,68.56,175.04
Male,70.23,207.41
Male,65.80,175.91
Male,66.30,176.25
Male,67.80,184.72
Male,68.21,196.06
Male,72.79,209.81
Male,68.72,190.12
Male,67.04,182.72
Male,70.77,197.33
Male,67.52,172.87
Male,72.96,207.50
Male,66.55,171.47
Male,64.40,145.40
Male,70.00,198.82
Male,69.22,197.36
Male,71.45,195.54
Male,71.94,217.56
Male,69.00,192.51
Male,65.03,164.00
Male,70.03,196.02
Male,68.31,181.17
Male,73.11,211.42
Male,70.72,197.36
Male,68.85,189.79
Male,65.94,180.50
Male,71.53,206.54
Male,72.65,223.94
Male,67.53,175.47
Male,70.22,204.00
Male,73.22,216.15
Male,69.68,201.63
Male,69.74,197.66
Male,69.51,198.96
Male,69.81,196.61
Male,62.54,159.65
Male,71.57,200.55
Male,70.46,199.18
Male,68.19,184.10
Male,70.16,185.26
Male,69.67,203.04
Male,68.38,178.31
Male,61.98,137.67
Male,67.11,186.88
Male,65.10,159.10
Male,68.59,196.18
Male,66.37,166.92
Male,68.11,187.42
Male,67.19,168.70
Male,64.71,184.43
Male,68.73,186.99
Male,68.11,178.46
Male,75.69,223.59
Male,65.66,170.93
Male,70.72,198.12
Male,67.55,178.25
Male,77.55,242.04
Male,68.02,186.09
Male,70.76,196.77
Male,67.88,152.90
Male,68.07,169.32
Male,68.46,182.13
Male,68.14,187.08
Male,70.83,204.70
Male,73.17,232.76
Male,64.75,176.95
Male,64.78,158.17
Male,69.35,185.67
Male,68.44,183.82
Male,69.28,206.33
Male,72.33,210.96
Male,66.75,156.10
Male,67.52,179.05
Male,69.09,196.74
Male,67.46,192.84
Male,70.37,179.37
Male,70.33,209.59
Male,68.61,201.78
Male,71.01,192.79
Male,70.94,190.75
Male,67.76,178.82
Male,71.80,220.40
Male,72.94,199.10
Male,71.37,205.22
Male,72.85,199.81
Male,65.76,167.67
Male,68.76,185.93
Male,68.67,206.52
Male,67.54,177.06
Male,71.97,211.99
Male,65.87,176.18
Male,66.91,195.41
Male,70.53,176.99
Male,67.39,171.06
Male,70.51,205.73
Male,72.43,208.14
Male,70.54,197.04
Male,70.20,194.70
Male,71.19,206.20
Male,63.58,156.82
Male,67.84,169.46
Male,67.01,168.93
Male,65.50,175.43
Male,65.53,177.62
Male,68.80,186.86
Male,70.89,182.28
Male,66.33,156.61
Male,64.24,169.85
Male,65.98,173.89
Male,66.04,172.14
Male,70.85,221.05
Male,68.98,190.15
Male,68.93,191.07
Male,63.87,161.74
Male,68.48,176.76
Male,72.14,214.54
Male,72.95,214.51
Male,67.89,168.82
Male,67.72,175.63
Male,68.49,203.01
Male,69.89,203.39
Male,67.66,192.12
Male,71.44,182.17
Male,73.28,225.21
Male,59.87,117.80
Male,70.84,215.95
Male,65.00,149.29
Male,69.03,188.26
Male,69.96,199.82
Male,67.17,162.80
Male,72.76,226.74
Male,68.53,186.70
Male,66.17,150.00
Male,69.16,189.15
Male,69.35,184.32
Male,69.81,208.44
Male,67.43,172.11
Male,73.63,212.49
Male,68.53,194.11
Male,66.68,169.25
Male,69.38,200.57
Male,69.06,172.04
Male,71.25,209.48
Male,70.60,216.51
Male,65.88,157.45
Male,66.53,168.25
Male,69.09,194.64
Male,72.84,221.08
Male,69.15,201.99
Male,67.92,173.35
Male,67.90,184.06
Male,64.49,160.68
Male,67.00,183.83
Male,68.49,184.01
Male,67.18,179.44
Male,71.92,182.67
Male,69.82,189.81
Male,69.77,199.67
Male,66.56,153.37
Male,68.38,190.50
Male,71.70,212.51
Male,67.90,186.38
Male,66.79,165.26
Male,67.91,173.90
Male,70.64,180.67
Male,61.83,143.42
Male,68.74,181.95
Male,67.60,179.39
Male,69.93,199.72
Male,67.41,178.83
Male,67.46,180.88
Male,68.83,195.16
Male,68.39,180.74
Male,71.33,210.66
Male,70.23,184.03
Male,67.30,175.34
Male,70.60,197.31
Male,69.84,188.51
Male,65.11,183.86
Male,73.71,231.70
Male,69.31,195.18
Male,67.91,174.09
Male,72.36,213.30
Male,68.93,187.80
Male,70.88,209.24
Male,64.64,162.41
Male,69.06,176.36
Male,67.69,178.56
Male,76.73,241.69
Male,67.88,181.05
Male,63.15,154.80
Male,68.31,175.23
Male,71.53,192.07
Male,68.51,175.43
Male,66.62,165.35
Male,68.07,187.04
Male,70.29,203.53
Male,67.92,177.02
Male,71.45,199.23
Male,68.09,173.83
Male,69.15,184.49
Male,69.83,196.35
Male,71.78,189.64
Male,67.91,199.48
Male,66.34,166.11
Male,69.20,186.39
Male,67.78,179.78
Male,71.28,211.63
Male,75.33,240.44
Male,68.17,174.87
Male,66.75,176.10
Male,68.54,190.13
Male,66.72,169.68
Male,72.45,213.24
Male,65.24,152.22
Male,67.13,155.52
Male,65.12,153.13
Male,63.75,154.67
Male,65.45,174.91
Male,66.99,160.18
Male,67.31,195.01
Male,65.00,157.56
Male,67.70,185.01
Male,67.27,178.63
Male,68.21,174.90
Male,67.22,176.54
Male,70.03,208.27
Male,68.28,185.54
Male,68.39,181.70
Male,71.93,215.05
Male,69.13,167.83
Male,69.86,202.81
Male,68.54,180.35
Male,68.86,176.64
Male,73.60,229.55
Male,68.33,195.88
Male,68.26,183.08
Male,71.43,196.38
Male,71.28,192.68
Male,67.17,168.18
Male,68.42,178.17
Male,69.47,202.65
Male,69.37,175.94
Male,65.08,163.67
Male,70.32,190.05
Male,70.12,192.55
Male,68.66,182.36
Male,68.43,166.11
Male,71.19,202.78
Male,67.99,179.39
Male,65.34,174.26
Male,68.92,189.92
Male,69.60,186.90
Male,71.65,211.24
Male,66.33,175.68
Male,67.64,196.62
Male,66.89,181.57
Male,67.49,171.61
Male,68.49,172.55
Male,74.68,218.85
Male,64.32,157.78
Male,68.60,191.96
Male,72.50,212.97
Male,72.55,222.36
Male,64.42,158.09
Male,71.69,202.82
Male,69.69,177.99
Male,68.21,184.03
Male,70.05,179.72
Male,70.65,184.38
Male,67.27,190.30
Male,64.79,153.63
Male,70.52,202.47
Male,68.90,191.84
Male,71.23,182.81
Male,70.69,186.79
Male,67.95,171.22
Male,73.92,211.16
Male,66.18,180.11
Male,65.32,189.42
Male,70.14,175.18
Male,58.41,121.34
Male,72.45,201.92
Male,67.50,165.25
Male,67.00,165.60
Male,68.10,186.91
Male,68.25,178.93
Male,68.61,169.55
Male,72.12,205.49
Male,67.24,175.91
Male,72.69,203.45
Male,63.18,139.13
Male,66.57,189.84
Male,72.90,222.51
Male,74.53,225.54
Male,69.43,169.57
Male,72.78,201.67
Male,70.29,191.99
Male,72.21,188.94
Male,70.39,181.00
Male,71.57,215.30
Male,67.56,168.54
Male,67.51,186.29
Male,72.88,190.34
Male,67.65,165.10
Male,61.77,146.40
Male,69.16,179.82
Male,65.66,151.63
Male,65.85,160.11
Male,69.77,186.33
Male,67.01,166.63
Male,67.67,193.30
Male,74.98,214.50
Male,73.50,188.88
Male,65.67,170.06
Male,67.17,182.68
Male,70.38,193.95
Male,70.80,198.39
Male,71.22,204.36
Male,66.75,163.69
Male,69.36,185.28
Male,63.01,135.63
Male,67.08,182.56
Male,71.17,213.46
Male,66.66,172.01
Male,68.50,195.05
Male,70.10,181.96
Male,69.60,208.95
Male,70.70,192.03
Male,71.21,204.24
Male,74.65,213.32
Male,72.20,199.49
Male,66.38,175.69
Male,65.83,192.88
Male,67.68,192.15
Male,71.22,210.46
Male,73.10,214.37
Male,68.17,179.07
Male,67.88,182.23
Male,66.79,186.30
Male,65.94,181.07
Male,65.39,165.55
Male,70.29,183.82
Male,66.77,168.07
Male,67.41,183.84
Male,69.02,198.62
Male,66.73,174.16
Male,65.09,160.47
Male,72.73,225.98
Male,70.53,203.76
Male,68.47,183.38
Male,67.93,178.97
Male,71.54,212.44
Male,70.04,193.78
Male,67.54,187.35
Male,70.93,188.70
Male,72.50,225.38
Male,69.97,203.28
Male,66.43,176.22
Male,70.42,190.32
Male,71.39,198.82
Male,62.43,152.84
Male,72.18,188.63
Male,67.83,172.78
Male,70.44,196.18
Male,68.42,188.12
Male,71.48,209.91
Male,72.15,196.54
Male,68.91,185.06
Male,66.02,167.38
Male,74.21,204.76
Male,64.59,157.56
Male,71.87,219.20
Male,63.96,138.58
Male,65.52,166.42
Male,71.97,205.86
Male,67.37,167.94
Male,66.42,169.41
Male,71.59,193.98
Male,72.76,219.52
Male,68.81,186.91
Male,68.38,179.63
Male,70.47,193.65
Male,70.04,199.04
Male,70.18,198.37
Male,72.83,206.67
Male,66.42,177.68
Male,73.80,218.98
Male,64.28,159.74
Male,66.72,182.20
Male,70.41,192.68
Male,65.40,146.15
Male,68.22,183.14
Male,68.51,169.14
Male,66.67,180.47
Male,73.68,213.55
Male,70.37,192.08
Male,67.85,181.72
Male,70.56,205.99
Male,66.81,186.32
Male,74.22,222.83
Male,67.67,173.81
Male,67.28,172.68
Male,72.61,205.37
Male,65.37,172.94
Male,72.17,204.99
Male,68.08,194.14
Male,66.14,170.90
Male,67.89,170.93
Male,68.13,194.93
Male,63.79,147.14
Male,67.07,164.81
Male,69.39,194.23
Male,69.58,182.89
Male,72.56,210.86
Male,68.01,171.22
Male,68.55,172.22
Male,67.64,194.83
Male,66.07,167.49
Male,68.39,179.65
Male,69.61,188.87
Male,69.79,192.44
Male,70.75,212.65
Male,70.51,174.88
Male,72.98,224.37
Male,67.01,176.47
Male,70.36,183.38
Male,65.67,181.60
Male,64.53,153.58
Male,63.86,155.08
Male,70.81,203.98
Male,67.81,179.93
Male,67.62,185.58
Male,67.90,173.40
Male,72.68,216.69
Male,65.26,145.34
Male,67.51,177.42
Male,68.74,169.64
Male,70.37,202.57
Male,72.04,199.17
Male,67.00,166.57
Male,71.53,199.97
Male,69.68,187.58
Male,66.19,170.41
Male,66.82,173.61
Male,65.85,169.61
Male,74.01,219.90
Male,66.38,172.74
Male,69.83,195.98
Male,70.14,194.83
Male,71.71,205.65
Male,67.53,167.61
Male,66.01,167.01
Male,67.45,165.27
Male,68.93,182.36
Male,66.53,189.36
Male,71.17,195.33
Male,68.91,180.82
Male,65.42,160.77
Male,70.44,200.20
Male,71.27,189.31
Male,68.36,174.20
Male,73.34,217.06
Male,72.30,213.23
Male,74.04,219.34
Male,68.30,193.70
Male,65.14,171.62
Male,60.61,156.46
Male,68.97,192.13
Male,69.48,188.86
Male,65.00,161.03
Male,70.21,197.50
Male,64.99,138.92
Male,71.64,190.06
Male,72.62,224.86
Male,71.05,191.27
Male,72.73,218.77
Male,69.12,176.67
Male,68.97,182.31
Male,71.53,203.82
Male,65.33,171.76
Male,73.09,193.94
Male,68.86,177.13
Male,68.97,159.29
Male,67.01,199.20
Male,71.56,185.91
Male,70.35,198.90
Female,58.91,102.09
Female,65.23,141.31
Female,63.37,131.04
Female,64.48,128.17
Female,61.79,129.78
Female,65.97,156.80
Female,62.85,114.97
Female,65.65,165.08
Female,61.89,111.68
Female,63.68,104.15
Female,68.10,166.58
Female,61.80,106.23
Female,63.37,128.12
Female,58.90,101.68
Female,58.44,98.19
Female,60.81,126.92
Female,70.13,151.25
Female,62.26,115.80
Female,61.74,107.87
Female,63.06,145.59
Female,62.29,139.52
Female,61.83,122.77
Female,66.35,157.38
Female,65.32,145.04
Female,66.10,148.65
Female,64.53,132.68
Female,56.55,84.87
Female,62.74,138.53
Female,61.59,137.43
Female,62.02,124.60
Female,65.31,140.27
Female,61.20,108.29
Female,67.03,150.22
Female,60.21,119.04
Female,63.94,139.50
Female,63.36,125.61
Female,63.69,132.28
Female,60.29,130.44
Female,63.41,128.85
Female,60.63,109.72
Female,67.37,146.02
Female,66.87,158.86
Female,60.05,114.60
Female,64.15,133.14
Female,63.46,128.95
Female,67.24,154.06
Female,66.21,139.00
Female,64.69,138.68
Female,66.20,180.70
Female,65.85,149.12
Female,65.05,145.07
Female,64.48,144.64
Female,62.54,139.48
Female,61.60,129.98
Female,60.95,117.42
Female,63.55,137.49
Female,62.25,138.38
Female,66.19,141.27
Female,62.55,123.71
Female,66.63,145.59
Female,59.61,109.81
Female,64.49,159.46
Female,64.94,152.42
Female,61.38,141.43
Female,66.07,147.75
Female,63.91,131.51
Female,69.62,157.02
Female,67.18,156.95
Female,63.40,143.84
Female,61.21,98.71
Female,59.67,126.36
Female,64.09,134.21
